Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,7,1363523300,512,2663131.45,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,8,1299097600,512,2537300,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,9,1403100200,512,2740430.08,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,10,1387037400,512,2709057.42,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,11,1367330400,512,2670567.19,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,12,1372537000,512,2680736.33,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,13,1261803700,512,2464460.35,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,14,919185000,512,1795283.2,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,15,754679200,512,1473982.81,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,16,777679800,512,1518905.86,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,17,805220200,512,1572695.7,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,18,1109831400,512,2167639.45,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,19,1498038000,512,2925855.47,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,20,1495459600,512,2920819.53,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,21,1204272500,512,2352094.73,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,22,1658628500,512,3239508.79,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,23,1529278000,512,2986871.09,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,24,1295779200,512,2530818.75,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,25,1064731000,512,2079552.73,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,26,1511158000,512,2951480.47,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,27,1308123500,512,2554928.71,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,28,1288302300,512,2516215.43,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,29,902068300,512,1761852.15,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,30,910537600,512,1778393.75,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,31,751494100,512,1467761.91,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,32,743214000,512,1451589.84,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,33,731571900,512,1428851.37,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,34,754592000,512,1473812.5,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,35,731678900,512,1429060.35,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,36,718127000,512,1402591.8,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,37,934007500,512,1824233.4,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,38,929142200,512,1814730.86,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,39,1022767300,512,1997592.38,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,40,856521200,512,1672892.97,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,41,746033200,512,1457096.09,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,42,1122736100,512,2192843.95,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,43,1389264700,512,2713407.62,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,44,981019500,512,1916053.71,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,45,707290400,512,1381426.56,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,46,766820000,512,1497695.31,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,47,753021100,512,1470744.34,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,48,723010300,512,1412129.49,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,49,918478900,512,1793904.1,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,50,1386317800,512,2707651.95,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,51,1209156700,512,2361634.18,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,52,1189456000,512,2323156.25,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,53,986364200,512,1926492.58,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,54,944714800,512,1845146.09,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,55,941784600,512,1839423.05,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,56,834652100,512,1630179.88,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,57,846433000,512,1653189.45,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,58,818089600,512,1597831.25,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,59,1021842400,512,1995785.94,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,60,895990100,512,1749980.66,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,61,1403851500,512,2741897.46,3,0,0,43969
SpellCheckerBenchmark.TrieCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,TrieCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,62,938437400,512,1832885.55,3,0,0,43969
